PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
11819975,"The benefits of toothpaste--real or imagined? The effectiveness of toothpaste in the control of plaque, gingivitis, periodontitis, calculus and oral malodour","Sheen S, Pontefract H, Moran J.",Dent Update. 2001 Apr,,,,,,,
21710870,Effect of an essential oil-containing mouth rinse on VSC-producing bacteria on the tongue,"Thaweboon S, Thaweboon B.",Southeast Asian J Trop Med Public Health. 2011 Mar,,,,,,,
31915698,"Prevalence of Tongue Cleaning Using a Toothbrush: A Questionnaire Survey in Fukui Prefecture, Japan","Matsuda S, Saito T, Yoshida H, Yoshimura H, Sano K.",Biomed Res Int. 2019 Nov 4,,,,,,,
18252139,Endocarditis after use of tongue scraper,"Redmond AM, Meiklejohn C, Kidd TJ, Horvath R, Coulter C.",Emerg Infect Dis. 2007 Sep,,,,,,,
19068114,A randomized double blind crossover placebo-controlled clinical trial to assess the effects of a mouthwash containing chlorine dioxide on oral malodor,"Shinada K, Ueno M, Konishi C, Takehara S, Yokoyama S, Kawaguchi Y.",Trials. 2008 Dec 9,,,,,,,
15516172,Evaluation of oral and nasal odor in patients with and without cleft lip and palate: preliminary report,"Monteiro-Amado F, Montenegro Chinellato LE, Tárzia O, Rubo de Rezende ML.",Cleft Palate Craniofac J. 2004 Nov,,,,,,,
26183831,Factors associated with clinical and perceived oral malodor among dental students,"Rani H, Ueno M, Zaitsu T, Furukawa S, Kawaguchi Y.",J Med Dent Sci. 2015 Jun 24,,,,,,,
12387252,"Proceedings of the Fifth International Conference on Breath Odour Research. Tokyo, Japan. July 2-3, 2001",,Int Dent J. 2002 Jun,,,,,,,
9693634,Oral malodor in dogs: measurement using a sulfide monitor,"Hennet P, Delille B, Davot JL.",J Vet Dent. 1995 Sep,,,,,,,
11858925,Hypermagnesemia-induced fatality following epsom salt gargles(1),"Birrer RB, Shallash AJ, Totten V.",J Emerg Med. 2002 Feb,,,,,,,
33473240,The association between periodontal diseases and halitosis among Saudi patients,Alzoman H.,Saudi Dent J. 2021 Jan,,,,,,,
15380777,Contribution of periodontal pathogens on tongue dorsa analyzed with real-time PCR to oral malodor,"Tanaka M, Yamamoto Y, Kuboniwa M, Nonaka A, Nishida N, Maeda K, Kataoka K, Nagata H, Shizukuishi S.",Microbes Infect. 2004 Oct,,,,,,,
11323932,"Tobacco and oral diseases--report of EU Working Group, 1999",EU-Working Group on Tobacco and Oral Health.,J Ir Dent Assoc. 2000,,,,,,,
3101808,Real and imaginary halitosis,Hawkins C.,Br Med J (Clin Res Ed). 1987 Jan 24,,,,,,,
30714140,Periodontal screening during an oral public health promotion campaign: a study among health consumers,"Folgerts O, Buunk-Werkhoven YAB, Batenburg R.",Int Dent J. 2019 Aug,,,,,,,
3461146,Malodors of the mouth,"Claycomb CK, Schearer TR.",J Oreg Dent Assoc. 1986 Summer,,,,,,,
24379363,"Natural history-driven, plant-mediated RNAi-based study reveals CYP6B46's role in a nicotine-mediated antipredator herbivore defense","Kumar P, Pandit SS, Steppuhn A, Baldwin IT.",Proc Natl Acad Sci U S A. 2014 Jan 28,,,,,,,
19828031,"Periodontal status, tooth loss and self-reported periodontal problems effects on oral impacts on daily performances, OIDP, in pregnant women in Uganda: a cross-sectional study","Wandera MN, Engebretsen IM, Rwenyonyi CM, Tumwine J, Astrøm AN",,,,,,,,
28775507,HALITOSIS AND MOUTHWASHES,Chakraborty SK.,Med J Armed Forces India. 1998 Jul,,,,,,,
12830185,Prevention. Part 1: smoking cessation advice within the general dental practice,"Watt RG, Daly B, Kay EJ.",Br Dent J. 2003 Jun 28,,,,,,,
37654333,"Knowledge and Attitude of Dental Practitioners about Probiotics in Alkharj, Kingdom of Saudi Arabia","Gowdar IM, Aljuma A, Alenazi N, Alqahtani O, Altayyar T, Almiqren A.",J Pharm Bioallied Sci. 2023 Jul,,,,,,,
19306214,Evaluation of oral malodour in left- and right-handed individuals,"Ciçek Y, Arabaci T, Canakçi CF.",Laterality. 2010 May,,,,,,,
25377800,Oral health: Risk definition in halitosis,"Yaegaki K, Miyazaki H, Winkel EG, Quirynen M, Seemann R.",Br Dent J. 2014 Nov,,,,,,,
31695509,Halitosis And Its Associated Factors Among Kermanshah High School Students (2015),"Ziaei N, Hosseinpour S, Nazari H, Rezaei M, Rezaei K.",Clin Cosmet Investig Dent. 2019 Oct 22,,,,,,,
34640433,"Periodontitis, Halitosis and Oral-Health-Related Quality of Life-A Cross-Sectional Study","Izidoro C, Botelho J, Machado V, Reis AM, Proença L, Alves R, Mendes JJ.",J Clin Med. 2021 Sep 26,,,,,,,
25422366,The evaluation of olfactory function in individuals with chronic halitosis,"Altundag A, Cayonu M, Kayabasoglu G, Salihoglu M, Tekeli H, Cayonu S, Akpinar ME, Hummel T.",Chem Senses. 2015 Jan,,,,,,,
33077409,Novel oral biomarkers predicting oral malodor,"Takaesu Y, Suzuki N, Naito M, Watanabe T, Shimazu A, Yatabe N, Yoneda M, Hirofuji T, Hanioka T.",Oral Surg Oral Med Oral Pathol Oral Radiol. 2020 Dec,,,,,,,
3374043,[Minor psychogenic disorders of the gastrointestinal tract in the practice of a therapist],Frol'kis AV.,Klin Med (Mosk). 1988 Feb,,,,,,,
22368259,Effects of oil drops containing Lactobacillus salivarius WB21 on periodontal health and oral microbiota producing volatile sulfur compounds,"Suzuki N, Tanabe K, Takeshita T, Yoneda M, Iwamoto T, Oshiro S, Yamashita Y, Hirofuji T.",J Breath Res. 2012 Mar,,,,,,,
24872898,Oral Myiasis Caused by Chrysomya bezziana in Anterior Maxilla,"Aggarwal A, Daniel MJ, Shetty RS, Kumar BN, Sumalatha CH, Srikanth E, Rai S, Malik R.",Case Rep Dent. 2014,,,,,,,
10459778,Negative correlation between oral malodour and numbers and activities of sulphate-reducing bacteria in the human mouth,"Willis CL, Gibson GR, Holt J, Allison C.",Arch Oral Biol. 1999 Aug,,,,,,,
7647427,Treatment of oral and nonoral sources of halitosis in elderly patients,"McDowell JD, Kassebaum DK.",Drugs Aging. 1995 May,,,,,,,
15870743,Tonsillolith as a halitosis-inducing factor,"Ansai T, Takehara T.",Br Dent J. 2005 Mar 12,,,,,,,
39092199,Assessing the impact of oral health disease on quality of life in Ecuador: a mixed-methods study,"Krishnan N, Manresa-Cumarin K, Klabak J, Krupa G, Gudsoorkar P.",Front Oral Health. 2024 Jul 18,,,,,,,
23547784,"Clinical presentation, auscultation recordings, ultrasonographic findings and treatment response of 12 adult cattle with chronic suppurative pneumonia: case study",Scott PR.,Ir Vet J. 2013 Apr 1,,,,,,,
32879089,Advance in study on 16S rRNA gene sequencing technology in oral microbial diversity,"Yang X, Que G.",Zhong Nan Da Xue Xue Bao Yi Xue Ban. 2020 Jul 28,,,,,,,
16523181,[Listerine],Ben Slama L.,Rev Stomatol Chir Maxillofac. 2006 Feb,,,,,,,
35537088,[What is the functioning of tin in stannous fluoride?],Exterkate RAM.,Ned Tijdschr Tandheelkd. 2022 May,,,,,,,
19445739,Halitosis,"Scully Cbe C, Porter S.",BMJ Clin Evid. 2008 Jul 17,,,,,,,
1387042,Oral care for the homebound and institutionalized,Ettinger RL.,Clin Geriatr Med. 1992 Aug,,,,,,,
25240998,Lactobacillus salivarius WB21 tablets for the treatment of oral malodor: a commentary,"Kamra S, Pai KM.",Oral Surg Oral Med Oral Pathol Oral Radiol. 2014 Oct,,,,,,,
36208445,Cyclosporine-induced gingival overgrowth-Review,"Chojnacka-Purpurowicz J, Wygonowska E, Placek W, Owczarczyk-Saczonek A.",Dermatol Ther. 2022 Dec,,,,,,,
32845313,Effects of novel dental chews on oral health outcomes and halitosis in adult dogs,"Carroll MQ, Oba PM, Sieja KM, Alexander C, Lye L, de Godoy MRC, He F, Somrak AJ, Keating SCJ, Sage AM, Swanson KS.",J Anim Sci. 2020 Sep 1,,,,,,,
37635655,"Comparison of halitosis according to herbal mouthwash containing Glycyrrhiza uralensis extract and saline mouthwash: A randomized, double-blind, placebo-controlled study","Kim YR, Nam SH.",Int J Dent Hyg. 2024 Aug,,,,,,,
33412781,Palatal prosthetic rehabilitation in patients affected by cocaine-induced midline destructive lesions,"Trimarchi M, Rampi A, Vinciguerra A, Polizzi E, Policaro NS, Gastaldi G.",J Biol Regul Homeost Agents. 2020 Nov-Dec,,,,,,,
9709656,Over-the-counter mouthrinses,Fischman SL.,J Calif Dent Assoc. 1998 Mar,,,,,,,
12608242,Noma (cancrum oris): case report in a 4-year-old HIV-positive South African child,"Naidoo S, Chikte UM.",SADJ. 2000 Dec,,,,,,,
12445227,The efficacy of amine fluoride/stannous fluoride in the suppression of morning breath odour,"Quirynen M, Avontroodt P, Soers C, Zhao H, Pauwels M, Coucke W, van Steenberghe D.",J Clin Periodontol. 2002 Oct,,,,,,,
23024310,Involvement of Ayurvedic practitioners in oral health care in the United States,"Brar BS, Norman RG, Dasanayake AP.",J Am Dent Assoc. 2012 Oct,,,,,,,
25846412,The Intestinal Gas Questionnaire: development of a new instrument for measuring gas-related symptoms and their impact on daily life,"Chassany O, Tugaut B, Marrel A, Guyonnet D, Arbuckle R, Duracinsky M, Whorwell PJ, Azpiroz F.",Neurogastroenterol Motil. 2015 Jun,,,,,,,
36309405,Effect of Underwater Exercise on Salivary Metabolites of Older Persons With Disability,"Tamura N, Mizuno K, Suzuki R, Sugimoto M, Enomoto A, Ota S, Kaneko M, Sakagami H, Takeshima H.",In Vivo. 2022 Nov-Dec,,,,,,,
5263054,Selenium and its industrial toxicology,Glover JR.,IMS Ind Med Surg. 1970 Jan,,,,,,,
29899656,Robotic-Assisted Transthoracic Esophageal Diverticulectomy,"Balci B, Kilinc G, Calik B, Akbulut G.",JSLS. 2018 Apr-Jun,,,,,,,
14691119,Study on the organoleptic intensity scale for measuring oral malodor,"Greenman J, Duffield J, Spencer P, Rosenberg M, Corry D, Saad S, Lenton P, Majerus G, Nachnani S, El-Maaytah M.",J Dent Res. 2004 Jan,,,,,,,
30682880,Distorted Taste and Impaired Oral Health in Patients with Sicca Complaints,"Singh PB, Young A, Homayouni A, Hove LH, Petrovski BÉ, Herlofson BB, Palm Ø, Rykke M, Jensen JL.",Nutrients. 2019 Jan 24,,,,,,,
15555166,Halitosis,Bazian Ltd.,Clin Evid. 2003 Dec,,,,,,,
17533705,[The relationship between two halitosis diagnostic methods: organoleptic test and VSCs measurement by a portable sulfide detector],"Chen X, Ye W, Feng XP.",Shanghai Kou Qiang Yi Xue. 2006 Dec,,,,,,,
11355269,Production of volatile sulphur compounds in diseased periodontal pockets is significantly increased in smokers,"Khaira N, Palmer RM, Wilson RF, Scott DA, Wade WG.",Oral Dis. 2000 Nov,,,,,,,
37439803,"Halitosis Relief Effect of Mouthwash Containing Lespedeza cuneata Extract: A Randomised, Double-Blind, Placebo-Controlled Study","Kim YR, Nam SH.",Oral Health Prev Dent. 2023 Jul 13,,,,,,,
6936488,[A study on the relationship between cellular elements in whole saliva and halitosis in periodontal patients (author's transl)],Ohkushi T.,Nihon Shishubyo Gakkai Kaishi. 1980 Sep,,,,,,,
12143181,[Origin and treatment of bad breath],"Debaty B, Rompen E.",Rev Med Liege. 2002 May,,,,,,,
36426310,Pre-procedural Antimicrobial Mouth Rinse: A Concise Review,"Hassan S, Dhadse P, Bajaj P, Sethiya K, Subhadarsanee C.",Cureus. 2022 Oct 24,,,,,,,
35127785,Role of Probiotics in Halitosis of Oral Origin: A Systematic Review and Meta-Analysis of Randomized Clinical Studies,"López-Valverde N, López-Valverde A, Macedo de Sousa B, Rodríguez C, Suárez A, Aragoneses JM.",Front Nutr. 2022 Jan 21,,,,,,,
26752833,Enamel surface changes caused by hydrogen sulfide,"Yamaguchi T, Hanabusa M, Hosoya N, Chiba T, Yoshida T, Morito A.",J Conserv Dent. 2015 Nov-Dec,,,,,,,
25878972,The magic of magic bugs in oral cavity: Probiotics,"Anusha RL, Umar D, Basheer B, Baroudi K.",J Adv Pharm Technol Res. 2015 Apr-Jun,,,,,,,
35625248,Chlorhexidine Improves Hygiene Reducing Oral Polymorphonuclear Leukocytes with Antimicrobial Effects at Distinct Microenvironments amongst Subjects Stratified by Health Status,"Sreenivasan PK, Haraszthy VI.",Antibiotics (Basel). 2022 Apr 29,,,,,,,
27516401,Oral health impact of halitosis in Chinese adults,"Lu HX, Chen XL, Wong M, Zhu C, Ye W.",Int J Dent Hyg. 2017 Nov,,,,,,,
26858258,"Clinical, pathological, immunohistochemical and molecular characterization of feline chronic gingivostomatitis","Rolim VM, Pavarini SP, Campos FS, Pignone V, Faraco C, Muccillo MS, Roehe PM, da Costa FV, Driemeier D.",J Feline Med Surg. 2017 Apr,,,,,,,
20686899,Temperature-controlled radiofrequency tonsil ablation for the treatment of halitosis,"Tanyeri HM, Polat S.",Eur Arch Otorhinolaryngol. 2011 Feb,,,,,,,
14692210,Clinical comparison of Colgate Total Advanced Fresh vs a commercially available fluoride breath-freshening toothpaste in reducing breath odor overnight: a multiple-use study,"Niles HP, Hunter CM, Vazquez J, Williams MI, Cummins D.",Compend Contin Educ Dent. 2003 Sep,,,,,,,
32627686,"Evaluation of Efficacy of a Dental Chew to Reduce Gingivitis, Dental Plaque, Calculus, and Halitosis in Toy Breed Dogs","Mateo A, Torre C, Crusafont J, Sallas A, Jeusette IC.",J Vet Dent. 2020 Mar,,,,,,,
18403885,Effect of chewing a mixture of areca nut and tobacco on periodontal tissues and oral hygiene status,"Parmar G, Sangwan P, Vashi P, Kulkarni P, Kumar S.",J Oral Sci. 2008 Mar,,,,,,,
15096369,Low-dose excimer 308-nm laser for the treatment of oral lichen planus,"Trehan M, Taylor CR.",Arch Dermatol. 2004 Apr,,,,,,,
32515409,Drug-related Halitosis: A Systematic Review,"Mortazavi H, Rahbani Nobar B, Shafiei S.",Oral Health Prev Dent. 2020 Jul 4,,,,,,,
28384990,Primary Tuberculosis of Nose Causing Bilateral Nasal Obstruction and Halitosis in a 25-Year-Old Woman,"Rajam L, Kumar MH, Kumar SH.",J Clin Diagn Res. 2017 Feb,,,,,,,
6846623,Olfactory reference syndrome and depression,Masnik R.,Am J Psychiatry. 1983 May,,,,,,,
34154447,Influence of Age and Sex on Clinical and Therapeutic Features of Laryngopharyngeal Reflux,"Lechien JR, Carroll TL, Bobin F, Muls V, Rodriguez A, Horoi M, Dequanter D, Crevier-Buchman L, Hans S, Saussez S.",Otolaryngol Head Neck Surg. 2022 Mar,,,,,,,
26096248,Bad-breath: Perceptions and misconceptions of Nigerian adults,"Nwhator SO, Isiekwe GI, Soroye MO, Agbaje MO.",Niger J Clin Pract. 2015 Sep-Oct,,,,,,,
17384858,Use of 0.1% chlorine dioxide to inhibit the formation of morning volatile sulphur compounds (VSC),"Peruzzo DC, Jandiroba PF, Nogueira Filho Gda R.",Braz Oral Res. 2007 Jan-Mar,,,,,,,
21681703,Relationship between oral poor hygiene and broken teeth with oral tongue squamous cell carcinoma,"Behnoud F, Torabian S, Zargaran M.",Acta Med Iran. 2011,,,,,,,
6936483,[Thiol and volatile sulphur compounds in whole saliva of periodontal patients (author's transl)],Sato H.,Nihon Shishubyo Gakkai Kaishi. 1980 Jun,,,,,,,
32428892,"Effects of academic stress on the levels of oral volatile sulfur compounds, halitosis-related bacteria and stress biomarkers of healthy female undergraduate students","De Lima PO, Nani BD, Rolim GS, Groppo FC, Franz-Montan M, Alves De Moraes AB, Cogo-Müller K, Marcondes FK.",J Breath Res. 2020 Jul 3,,,,,,,
2217018,Extrinsic duodenal obstruction and halitosis,"Stephenson BM, Rees BI.",Postgrad Med J. 1990 Jul,,,,,,,
36673585,Analysis of Quantitative Light-Induced Fluorescence Images for the Assessment of Bacterial Activity and Distribution of Tongue Coating,"Kim YR, Kang HK.",Healthcare (Basel). 2023 Jan 11,,,,,,,
22458596,Comparison between self-estimated and clinical oral malodor,Pham TA.,Acta Odontol Scand. 2013 Jan,,,,,,,
33660384,The association between halitosis and chemosensory disorders: A systematic review,"Schertel Cassiano L, Leite FRM, López R, Fjaeldstad AW, Nascimento GG.",Oral Dis. 2023 Mar,,,,,,,
13300410,[Incidence of disagreeable oral odor and its relation to sex and age],KLEINE-NATROP HE.,Z Hyg Infektionskr. 1955,,,,,,,
15601961,A randomized trial comparing low-fat and low-carbohydrate diets matched for energy and protein,"Segal-Isaacson CJ, Johnson S, Tomuta V, Cowell B, Stein DT.",Obes Res. 2004 Nov,,,,,,,
36145111,Periodontitis Is Associated with Consumption of Processed and Ultra-Processed Foods: Findings from a Population-Based Study,"Cassiano LS, Peres MA, Motta JVS, Demarco FF, Horta BL, Ribeiro CC, Nascimento GG.",Nutrients. 2022 Sep 10,,,,,,,
32859247,Effects of eradication of Helicobacter pylori on oral malodor and the oral environment: a single-center observational study,"Suzuki N, Beppu R, Yoneda M, Takeshita T, Asakawa M, Yamashita Y, Hanioka T, Hirofuji T, Shinohara T.",BMC Res Notes. 2020 Aug 28,,,,,,,
19555374,A digital tongue imaging system for tongue coating evaluation in patients with oral malodour,"Kim J, Jung Y, Park K, Park JW.",Oral Dis. 2009 Nov,,,,,,,
38363943,"Preliminary investigation of a combined herbal extract of Aruncus dioicus, Cirsium nipponicum, and Ocimum basilicum for halitosis","Ha NY, Jeong H, Son J, Cha MR, Song S, Hwang JH, Kim J.",Medicine (Baltimore). 2024 Feb 16,,,,,,,
23757908,Oral piercing and its complications in two Serbian youths: a case report and review of the literature,"Pejcic A, Kojovic D, Mirkovic D.",West Indian Med J. 2012 Nov,,,,,,,
25263382,[Effects of cetylpyridinium chloride buccal tablets on halitosis induced by oral conditions],"Zhang D, Liu CH, Zhang J, Cai D, Yang X, Li S, Zhong H.",Nan Fang Yi Ke Da Xue Xue Bao. 2014 Aug,,,,,,,
35935717,Relationships between Solobacterium moorei and Prevotella intermedia in subgingival microbiota of periodontitis patients with halitosis: A preliminary study using qPCR,"Bachtiar BM, Soeroso Y, Sunarto H, Maitimu FC, Bachtiar EW.",Saudi Dent J. 2022 Mar,,,,,,,
14104900,THE APPLICATION OF INSTRUMENTAL TECHNIQUE FOR THE EVALUATION OF ODORIFEROUS VOLATILES FROM SALIVA AND BREATH,"RICHTER VJ, TONZETICH J.",Arch Oral Biol. 1964 Jan-Feb,,,,,,,
13208648,Methyl mercaptan in relation to foetor hepaticus,"CHALLENGER F, WALSHE JM.",Biochem J. 1954 Sep 24,,,,,,,
9470522,Oral malodour--clearing the air,"Bosy A, Geller J.",Alpha Omegan. 1996 Spring,,,,,,,
35048075,A Literature Review and Framework Proposal for Halitosis Assessment in Cigarette Smokers and Alternative Nicotine-Delivery Products Users,"Zanetti F, Zivkovic Semren T, Battey JND, Guy PA, Ivanov NV, van der Plas A, Hoeng J.",Front Oral Health. 2021 Dec 10,,,,,,,
5274418,The proteolytic activity of plaque and its relation to soft tissue pathology,"Frostell G, Söder PO.",Int Dent J. 1970 Sep,,,,,,,
32732931,Nitrate as a potential prebiotic for the oral microbiome,"Rosier BT, Buetas E, Moya-Gonzalvez EM, Artacho A, Mira A.",Sci Rep. 2020 Jul 30,,,,,,,
19138187,Oral self-care habits of dental and healthcare providers,"Zadik Y, Galor S, Lachmi R, Proter N.",Int J Dent Hyg. 2008 Nov,,,,,,,
39167305,The effects of chlorhexidine gel and tranexamic acid application after tooth extraction on the risk of alveolar osteitis formation: a double blind clinical study,"Gumrukcu Z, Karabag M, Guven SE.",Clin Oral Investig. 2024 Aug 21,,,,,,,
