PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
33245041,Sudomotor Changes in Hepatitis C Virus Infection with or without Diabetes Mellitus: A Pilot Study in Egyptian Patients,"Tharwa ES, Mohamed A, Elshazly H, Salama M, Youssef MI, Bakeer MS, Kamel SY, Abdelmageed SM, Shabana HS, Allam MA, Al Shazly SM, Hamed EFA, Zied HY, Elwazzan D, Elkhadry SW, Mahros AM, Ahmed MH, Alwaseef MAA, Abdel-Samiee M.",Am J Trop Med Hyg. 2020 Nov 23,,,,,,,
33576005,Skin exposure to scented products used in daily life and fragrance contact allergy in the European general population - The EDEN Fragrance Study,"van Amerongen CCA, Ofenloch RF, Cazzaniga S, Elsner P, Gonçalo M, Naldi L, Svensson Å, Bruze M, Schuttelaar MLA.",Contact Dermatitis. 2021 Jun,,,,,,,
35342760,Development of Niacinamide/Ferulic Acid-Loaded Multiple Emulsion and Its In Vitro/In Vivo Investigation as a Cosmeceutical Product,"Huma S, Khan HMS, Ijaz S, Sarfraz M, Zaka HS, Ahmad A.",Biomed Res Int. 2022 Mar 17,,,,,,,
31343356,Correlation between Sudoscan and COMPASS 31: assessment of autonomic dysfunction on hATTR V30M patients,"Conceição I, de Castro I, Castro J.",Amyloid. 2019,,,,,,,
28662305,Degranulation and shrinkage of dark cells in eccrine glands and elevated serum carcinoembryonic antigen in patients with acquired idiopathic generalized anhidrosis,"Sano K, Asahina M, Uehara T, Matsumoto K, Araki N, Okuyama R.",J Eur Acad Dermatol Venereol. 2017 Dec,,,,,,,
27720351,Scalp mass in a 66-year-old female,"Vu D, Ellis M, Vandergriff T, Naidu A.",Oral Surg Oral Med Oral Pathol Oral Radiol. 2017 Jun,,,,,,,
36125048,Occupational exposure assessment with solid substances: choosing a vehicle for in vitro percutaneous absorption experiments,"Champmartin C, Chedik L, Marquet F, Cosnier F.",Crit Rev Toxicol. 2022 Apr,,,,,,,
26455584,A rare coexistence of pyogenic granuloma and eccrine angiomatous hamartoma,"Shiiya C, Hata H, Imafuku K, Kitamura S, Shimizu H.",Clin Exp Dermatol. 2016 Jun,,,,,,,
30554566,Scrofuloderma with disseminated tuberculosis in an Ethiopian child: a case report,Tadele H.,J Med Case Rep. 2018 Dec 17,,,,,,,
36827001,Basal cell carcinoma of the umbilicus associated with sweat gland structures: Two case reports,"Kurosaki Y, Itoi-Ochi S, Ota A, Miyazaki A, Kato H, Nojima S, Morii E, Yokoi K, Fujimoto M, Tanemura A.",Medicine (Baltimore). 2023 Feb 22,,,,,,,
31222989,En-face optical coherence tomography/fluorescence endomicroscopy for minimally invasive imaging using a robotic scanner,"Marques MJ, Hughes MR, Vyas K, Thrapp A, Zhang H, Bradu A, Gelikonov G, Giataganas P, Payne CJ, Yang GZ, Podoleanu A.",J Biomed Opt. 2019 Jun,,,,,,,
32265353,Contact Allergy to Fragrance Mix II and Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde: A Retrospective Study by International Contact Dermatitis Research Group,"Bruze M, Ale I, Andersen KE, Cannavó A, Diepgen T, Elsner P, Goh CL, Gonçalo M, Goossens A, McFadden J, Nixon R, Puangpet P, Sasseville D",,,,,,,,
36987832,Eccrine Chromhidrosis due to Alcoholic Liver Disease,"Dhiman A, Sangwan P, Hazarika N.",Skinmed. 2023 Mar 29,,,,,,,
30818957,The histological prevalence and clinical implications of folliculotropism and syringotropism in mycosis fungoides,"Hossain C, Jennings T, Duffy R, Knoblauch K, Gochoco A, Chervoneva I, Shi W, Alpdogan SO, Porcu P, Pro B, Sahu J.",Chin Clin Oncol. 2019 Feb,,,,,,,
33433438,Primary cutaneous apocrine carcinoma: Case report and literature review,"Chadha S, Kumar R, Singhal S, Ruhela S.",Indian J Pathol Microbiol. 2021 Jan-Mar,,,,,,,
31358069,Epidermal stem cells in wound healing and their clinical applications,"Yang R, Liu F, Wang J, Chen X, Xie J, Xiong K.",Stem Cell Res Ther. 2019 Jul 29,,,,,,,
36705376,A case report of paraneoplastic bullous pemphigoid associated with mantle cell lymphoma: A rare presentation,"Md Radzi AB, Kasim SS.",Medicine (Baltimore). 2023 Jan 27,,,,,,,
31238138,"RIFM fragrance ingredient safety assessment, linalyl anthranilate, CAS Registry Number 7149-26-0","Api AM, Belsito D, Botelho D, Bruze M, Burton GA Jr, Buschmann J, Dagli ML, Date M, Dekant W, Deodhar C, Francis M, Fryer AD, Jones L, Joshi K, La Cava S, Lapczynski A, Liebler DC, O'Brien D, Patel A, Penning TM, Ritacco G, Romine J, Sadekar N, Salvito D, Schultz TW, Sipes IG, Sullivan G, Thakkar Y, Tokura Y, Tsang S.",Food Chem Toxicol. 2019 Aug,,,,,,,
34929758,Porokeratotic eccrine ostial and dermal duct nevus associated with an 11 megabase 3p deletion,"Castle AMR, Ramien ML, Kanigsberg N, El Demellawy D, McGowan-Jordan J, Beaulieu Bergeron M, Armour CM.",Pediatr Dermatol. 2022 Jan,,,,,,,
37682387,"Sweat gland nerve fiber density and association with sudomotor function, symptoms, and risk factors in adolescents with type 1 diabetes","Rasmussen VF, Schmeichel A, Thrysøe M, Nyengaard JR, Christensen AR, Vestergaard ET, Kristensen K, Terkelsen AJ, Karlsson P, Singer W.",Clin Auton Res. 2023 Dec,,,,,,,
39184355,"Ideal Living Skin Equivalents, From Old Technologies and Models to Advanced Ones: The Prospects for an Integrated Approach","Riabinin A, Pankratova M, Rogovaya O, Vorotelyak E, Terskikh V, Vasiliev A.",Biomed Res Int. 2024 Aug 16,,,,,,,
29752738,Adenodermatofibroma possessing dilated glandular structures with eccrine features: A case study,"Muto I, Kuwahara F, Shintani T, Saruta H, Nakama T, Ohata C.",J Cutan Pathol. 2018 Aug,,,,,,,
25633187,Association between the ABCC11 gene polymorphism and the expression of apolipoprotein D by the apocrine glands in axillary osmidrosis,"Zhu Z, Zhang H, Luo G, Xu N, Pan Z.",Mol Med Rep. 2015 Jun,,,,,,,
36420547,Surgical Treatment Using Artificial Dermis for Women with Locally Advanced Breast Cancer,"Nozoe T, Nozoe E, Gondo R.",Tokai J Exp Clin Med. 2022 Dec 20,,,,,,,
23733826,Physicochemical and microbial quality of stored green slender pepper treated with different washing solutions and packaging films,"Chandra D, Kim JG, Kim YP.",Food Sci Technol Int. 2014 Mar,,,,,,,
29897292,Human Olfactory Receptors: Novel Cellular Functions Outside of the Nose,"Maßberg D, Hatt H.",Physiol Rev. 2018 Jul 1,,,,,,,
31838778,Alterations in innate immunity and epithelial cell differentiation are the molecular pillars of hidradenitis suppurativa,"Zouboulis CC, Nogueira da Costa A, Makrantonaki E, Hou XX, Almansouri D, Dudley JT, Edwards H, Readhead B, Balthasar O, Jemec GBE, Bonitsis NG, Nikolakis G, Trebing D, Zouboulis KC, Hossini AM.",J Eur Acad Dermatol Venereol. 2020 Apr,,,,,,,
36494183,Paraviral cutaneous manifestations associated to SARS-CoV-2 Omicron variant,"Zupin L, Moltrasio C, Tricarico PM, Del Vecchio C, Fontana F, Marzano AV, Crovella S.",Infect Dis (Lond). 2023 Mar,,,,,,,
27779148,Giant eccrine hidrocystoma of the eyelid,"Singh M, Kaur M, Gautam N.",Indian J Dermatol Venereol Leprol. 2017 Mar-Apr,,,,,,,
29650222,Value of Ultrasound as a Diagnostic Tool for a Painful Thoracic Nodule,"Morgado-Carrasco D, Gómez S, Alós L, Giavedoni P.",Actas Dermosifiliogr (Engl Ed). 2018 Jul-Aug,,,,,,,
29194742,Highly variable clinical feature and course of aggressive digital papillary adenocarcinoma,"Yokota K, Kono M, Shimizu K, Sakakibara A, Akiyama M.",J Dermatol. 2018 Mar,,,,,,,
31421214,"RIFM fragrance ingredient safety assessment, bicyclo[3.1.0]hexan-3-one, 4-methyl-1-(1-methylethyl)-, CAS Registry Number 1125-12-8","Api AM, Belmonte F, Belsito D, Biserta S, Botelho D, Bruze M, Burton GA Jr, Buschmann J, Cancellieri MA, Dagli ML, Date M, Dekant W, Deodhar C, Fryer AD, Gadhia S, Jones L, Joshi K, Lapczynski A, Lavelle M, Liebler DC, Na M, O'Brien D, Patel A, Penning TM, Ritacco G, Rodriguez-Ropero F, Romine J, Sadekar N, Salvito D, Schultz TW, Sipes IG, Sullivan G, Thakkar Y, Tokura Y, Tsang S.",Food Chem Toxicol. 2019 Dec,,,,,,,
25187692,"Isolation, culture and phenotypic characterization of human sweat gland epithelial cells","Gao Y, Li M, Zhang X, Bai T, Chi G, Liu JY, Li Y.",Int J Mol Med. 2014 Oct,,,,,,,
29735815,Primary cutaneous cribriform apocrine carcinoma: Case report and literature review,"Wu JD, Changchien CH, Liao KS.",Indian J Dermatol Venereol Leprol. 2018 Sep-Oct,,,,,,,
29863779,Tubular apocrine adenoma: A rare and controversial tumor,"Cortés-Pinto C, Sanmartín Novell V, Vilardell Vilellas F, Casanova Seuma JM.",J Dermatol. 2019 Jan,,,,,,,
37029288,Pooling the evidence: A review of swimming and atopic dermatitis,"O'Connor C, McCarthy S, Murphy M.",Pediatr Dermatol. 2023 May-Jun,,,,,,,
38406887,Formulation and evaluation of antioxidant and antibacterial activity of a peel-off facial masks moisturizer containing curcumin and Rosa Damascena extract,"Nemati MM, Abedi M, Ghasemi Y, Ashrafi H, Haghdel M.",J Cosmet Dermatol. 2024 Jun,,,,,,,
35124722,Reappraisal and literature review of primary cutaneous cribriform apocrine carcinoma,"Davis A, Khachemoune A.",Arch Dermatol Res. 2023 Jan,,,,,,,
27031550,DermACELL: Human Acellular Dermal Matrix Allograft A Case Report,Cole WE.,J Am Podiatr Med Assoc. 2016 Mar,,,,,,,
28640158,Vasomotor symptoms are associated with depressive symptoms in community-dwelling older women,"Zeleke BM, Bell RJ, Billah B, Davis SR.",Menopause. 2017 Dec,,,,,,,
35989571,Headache-Associated Phantosmia as a Harbinger of Lewy Body Dementia,"Carlisle TC, Birlea M, Restrepo D, Filley CM.",J Neuropsychiatry Clin Neurosci. 2023 Winter,,,,,,,
33593701,Reactive eccrine syringofibroadenoma triggered by thermal damage: case report,"Cunha Filho RRD, Quioca LJ, Rastelli GJC, Neto JF.",An Bras Dermatol. 2021 Mar-Apr,,,,,,,
33851645,A rare case of malignant eccrine spiradenoma mimicking carcinosarcoma,"Kundu A, Mondal TR, Ghosh S, Dey S, Mahapatra AS.",Indian J Pathol Microbiol. 2021 Apr-Jun,,,,,,,
30074320,Evaluation of frequency of nausea and vomiting as well as depression level in pregnant women,"Sahin S, Ozdemir K, Unsal A, Cevrioglu AS, Beydag KD.",Clin Exp Obstet Gynecol. 2016,,,,,,,
35466713,Poorly Differentiated Metastatic Carcinoma of Possible Eccrine Sweat Gland Origin,"Reyes G, Grenn EE, Orr WS 3rd.",Am Surg. 2022 Jul,,,,,,,
31109498,Primary apocrine adenocarcinoma of caruncle in an elderly male,"Shashni AK, Sen S, Meel R, Sharma MC, Nag TC.",Can J Ophthalmol. 2019 Jun,,,,,,,
34284427,Epibulbar Subconjunctival Apocrine Hidrocystoma,"Charles NC, Raju LV, Kim ET.",Ophthalmic Plast Reconstr Surg. 2021 Nov-Dec 01,,,,,,,
31852881,Syringoid Eccrine Carcinoma in the Abdominal Wall: A Rare Case Report and Literature Review,"Pereira MA, Pantaleão L, Rochael M.",Am J Case Rep. 2019 Dec 19,,,,,,,
36053830,"Pilot study of fluorescence imitating brightfield imaging for rapid, slide-free dermatopathology","Engel TN, Abraham TM, Morningstar T, Fung MA, Rangchi A, Kiuru M, Fereidouni F, Levenson R.",J Cutan Pathol. 2022 Dec,,,,,,,
32255538,Case of spiradenocylindroma expressed hair follicle stem cell markers,"Sato T, Noto M, Ansai SI, Ishikawa N, Manabe M, Osada SI.",J Dermatol. 2020 Jun,,,,,,,
30753241,Association of small fiber neuropathy and post treatment Lyme disease syndrome,"Novak P, Felsenstein D, Mao C, Octavien NR, Zubcevik N.",PLoS One. 2019 Feb 12,,,,,,,
37401150,Electrodermal signal analysis using continuous wavelet transform as a tool for quantification of sweat gland activity in diabetic kidney disease,"Singaram S, Ramakrishnan K, Periyasamy S.",Proc Inst Mech Eng H. 2023 Aug,,,,,,,
38038073,Super-resolution algorithm for the characterization of sweat glands in fingerprint OCT images,"Song Z, Lin Y, Xiong L, Li Z.",J Opt Soc Am A Opt Image Sci Vis. 2023 Nov 1,,,,,,,
37015835,Human glabrous skin contains crystallized urea dendriform structures in the stratum corneum which affect the hydration levels,"Infante VHP, Bennewitz R, Kröger M, Meinke MC, Darvin ME.",Exp Dermatol. 2023 Jul,,,,,,,
30289605,Basan gets a new fingerprint: Mutations in the skin-specific isoform of SMARCAD1 cause ectodermal dysplasia syndromes with adermatoglyphia,"Valentin MN, Solomon BD, Richard G, Ferreira CR, Kirkorian AY.",Am J Med Genet A. 2018 Nov,,,,,,,
31447370,Influence of cervical spinal cord injury on thermoregulatory and cardiovascular responses in the human body: Literature review,"Mneimneh F, Moussalem C, Ghaddar N, Aboughali K, Omeis I.",J Clin Neurosci. 2019 Nov,,,,,,,
36363575,"Surgical, Dermatological and Morphopathological Considerations in the Diagnosis and Treatment of Cutaneous Lymphoproliferative Tumors, Primary CD4","Ardeleanu V, Moroianu LA, Sava A, Tebeica T, Jecan RC, Moroianu M, Tatu AL.",Medicina (Kaunas). 2022 Nov 10,,,,,,,
31369849,"RIFM fragrance ingredient safety assessment, isobornyl methyl ether, CAS Registry Number 5331-32-8","Api AM, Belsito D, Botelho D, Bruze M, Burton GA Jr, Buschmann J, Dagli ML, Date M, Dekant W, Deodhar C, Francis M, Fryer AD, Jones L, Joshi K, La Cava S, Lapczynski A, Liebler DC, O'Brien D, Patel A, Penning TM, Ritacco G, Romine J, Sadekar N, Salvito D, Schultz TW, Sipes IG, Sullivan G, Thakkar Y, Tokura Y, Tsang S.",Food Chem Toxicol. 2019 Dec,,,,,,,
24558228,Characterization of ABC transporters in human skin,"Osman-Ponchet H, Boulai A, Kouidhi M, Sevin K, Alriquet M, Gaborit A, Bertino B, Comby P, Ruty B.",Drug Metabol Drug Interact. 2014,,,,,,,
26005773,"Serum levels, tissue expression and cellular secretion of macrophage migration inhibitory factor in limited and diffuse systemic sclerosis","Corallo C, Paulesu L, Cutolo M, Ietta F, Carotenuto C, Mannelli C, Romagnoli R, Nuti R, Giordano N.",Clin Exp Rheumatol. 2015 Jul-Aug,,,,,,,
25526007,Congenital eccrine nevus on the neck,"Zhang Y, Feng Y, Xiao S.",Dermatol Online J. 2014 Oct 15,,,,,,,
35593275,Endocrine mucin-producing sweat gland carcinoma: Reappraisal of patient demographics and tumour immunophenotypes,"Chuang IC, Jang CS.",Indian J Dermatol Venereol Leprol. 2022 May-Jun,,,,,,,
27057778,Normative Values for Electrochemical Skin Conductances and Impact of Ethnicity on Quantitative Assessment of Sudomotor Function,"Vinik AI, Smith AG, Singleton JR, Callaghan B, Freedman BI, Tuomilehto J, Bordier L, Bauduceau B, Roche F.",Diabetes Technol Ther. 2016 Jun,,,,,,,
34011082,Eccrine poroma presented as spindle-shaped plaque: A case report,"Wang Y, Liu M, Zheng Y, Feng Y.",Medicine (Baltimore). 2021 May 21,,,,,,,
25529319,Epidermal Choristoma of the Tongue Mimicking a Congenital Melanotic Macule,"Curto-Barredo L, Vicente A, Rovira C, García-Diez E, Pujol RM, González-Enseñat MA.",Pediatr Dermatol. 2015 Jul-Aug,,,,,,,
35713012,"Effects of a grapeseed oil (Vitis vinifera L.) loaded dermocosmetic nanoemulgel on biophysical parameters of facial skin: A split-face, blinded, placebo-controlled study",Shawahna R.,J Cosmet Dermatol. 2022 Nov,,,,,,,
31749292,Adult-onset neuronal intranuclear inclusion disease presenting with typical MRI changes,"Han X, Han M, Liu N, Xu J, Zhang Y, Zhang Y, Hong D, Zhang W.",Brain Behav. 2019 Dec,,,,,,,
31400168,The non-homogenous distribution and aggregation of carotenoids in the stratum corneum correlates with the organization of intercellular lipids in vivo,"Choe C, Ri J, Schleusener J, Lademann J, Darvin ME.",Exp Dermatol. 2019 Nov,,,,,,,
35202349,Annular Epidermolytic Ichthyosis Mimicking Greither Disease: A Case Report and Literature Review,"Almuqarrab FJ, Alakloby OM, Alqahtani JM, Hennies HC.",Am J Case Rep. 2022 Feb 24,,,,,,,
26017696,Ex Vivo Fluorescence Confocal Microscopy of Eccrine Syringomatous Carcinoma: A Report of 2 Cases,"Longo C, Ragazzi M, Gardini S, Moscarella E, Argenziano G.",JAMA Dermatol. 2015 Sep,,,,,,,
31876183,1-Methylcyclopropene maintains postharvest quality in Norwegian apple fruit,"Falagán N, Terry LA.",Food Sci Technol Int. 2020 Jul,,,,,,,
35147116,Primary cutaneous apocrine carcinoma of the scalp: Two case reports and literature review,"Choi JH, Oh HM, Kim KS, Choi YD, Joo SP, Hwang WJ, Hwang JH, Lee SY.",Medicine (Baltimore). 2022 Feb 11,,,,,,,
29323690,Premature Adrenarche,"Novello L, Speiser PW.",Pediatr Ann. 2018 Jan 1,,,,,,,
29313402,A case report of a primary apocrine adenocarcinoma of the eyelid with literature review,"Pagano Boza C, Vigo R, Premoli JE, Croxatto J, Gonzalez Barlatay J.",Orbit. 2018 Oct,,,,,,,
25699980,Merkel cell carcinoma with glandular differentiation admixed with sweat gland carcinoma and spindle cell carcinoma: histogenesis of merkel cell carcinoma from hair follicle stem cells,"Koba S, Nagase K, Ikeda S, Aoki S, Misago N, Narisawa Y.",Am J Dermatopathol. 2015 Mar,,,,,,,
24836957,Patients' Experiences of Performing Self-care of Stomas in the Initial Postoperative Period,"Lim SH, Chan SW, He HG.",Cancer Nurs. 2015 May-Jun,,,,,,,
24978625,Apocrine hidrocystoma of the urethral meatus: a case report,"Taylor D, Juhl ME, Krunic AL, Sidiropoulos M, Gerami P.",Acta Derm Venereol. 2015 Mar,,,,,,,
33882152,Secretory carcinoma of the skin with lymph node metastases and recurrence in both lungs: A case report,"Taniguchi K, Yanai H, Kaji T, Kubo T, Ennishi D, Hirasawa A, Yoshino T.",J Cutan Pathol. 2021 Aug,,,,,,,
26863064,Depth and Patterns of Adnexal Involvement in Primary Extramammary (Anogenital) Paget Disease: A Study of 178 Lesions From 146 Patients,"Konstantinova AM, Shelekhova KV, Stewart CJ, Spagnolo DV, Kutzner H, Kacerovska D, Plaza JA, Suster S, Bouda J, Pavlovsky M, Kyrpychova L, Michal M, Guenova E, Kazakov DV.",Am J Dermatopathol. 2016 Nov,,,,,,,
35581953,Eccrine squamous syringometaplasia associated with Natalizumab,"Matei MC, Navarro-Bielsa A, Gracia-Cazaña T, Abadías-Granado I, Gómez-Mateo MC, Gilaberte Y.",Dermatol Ther. 2022 Jul,,,,,,,
35489550,Poorly differentiated eccrine carcinomas are associated with increased risk for poor outcomes,"Gupta N, Conomikes A, Murad F, Ruiz ES.",J Am Acad Dermatol. 2023 Jan,,,,,,,
28685839,Lipoid proteinosis: A case with distinct histopathological and radiological findings,"Brar BK, Jain S, Brar SK.",J Cutan Pathol. 2017 Oct,,,,,,,
26704669,Unintended Adverse Effects of Enteral Nutrition Support: Parental Perspective,"Pahsini K, Marinschek S, Khan Z, Dunitz-Scheer M, Scheer PJ.",J Pediatr Gastroenterol Nutr. 2016 Jan,,,,,,,
26275583,"Intranasal insulin influences the olfactory performance of patients with smell loss, dependent on the body mass index: A pilot study","Schöpf V, Kollndorfer K, Pollak M, Mueller CA, Freiherr J.",Rhinology. 2015 Dec,,,,,,,
27120089,The differentiation of amniotic fluid stem cells into sweat glandlike cells is enhanced by the presence of Sonic hedgehog in the conditioned medium,"Liang H, Sun Q, Zhen Y, Li F, Xu Y, Liu Y, Zhang X, Qin M.",Exp Dermatol. 2016 Sep,,,,,,,
30763419,Apocrine Hydrocystoma-Lantern of the Eye,"Singh P, Pujari A, Kashyap S.",JAMA Ophthalmol. 2019 Feb 1,,,,,,,
29267468,Porokeratotic eccrine and hair follicle nevus: a report of two cases and review of the literature,"Agulló-Pérez AD, Resano-Abarzuza MÁ, Córdoba-Iturriagagoitia A, Yanguas-Bayona JI.",An Bras Dermatol. 2017,,,,,,,
27457970,Characterizing and improving the sensory and hedonic responses to polyphenol-rich aronia berry juice,"Duffy VB, Rawal S, Park J, Brand MH, Sharafi M, Bolling BW.",Appetite. 2016 Dec 1,,,,,,,
36790018,"Microsecretory adenocarcinoma of the skin, a novel type of sweat gland carcinoma: Report of three additional cases","Bogiatzi S, Estenaga A, Louveau B, Osio A, Deschamps L, Mourah S, Poirot B, Lehmann-Che J, Cribier B, Battistella M.",J Cutan Pathol. 2023 Oct,,,,,,,
31495033,Invasive apocrine carcinoma of the breast: Myth or fact?,"Gurrado A, Girardi A, Moschetta M, Serio G, Marzullo A, Telegrafo M, Fragassi F, Ferraro V, Testini M.",Breast J. 2020 Mar,,,,,,,
32046724,Successful pre-operative local control of skin exposure by sarcoma using combination of systemic chemotherapy and Mohs' chemosurgery,"Hoshi M, Iwai T, Oebisu N, Nakamura H.",World J Surg Oncol. 2020 Feb 11,,,,,,,
37665136,New observation of severe tooth malformation in a female patient with ectodermal dysplasia due to the EDA splice acceptor variant c.742-2A>G,"Reinhold V, Syrjänen S, Kankuri-Tammilehto M.",Mol Genet Genomic Med. 2023 Dec,,,,,,,
26602416,Challenges in the diagnosis of cutaneous adnexal tumours,"Danialan R, Mutyambizi K, Aung P, Prieto VG, Ivan D.",J Clin Pathol. 2015 Dec,,,,,,,
34283290,Worker health risk of heavy metals in pellets of recycled plastic: a skin exposure model,"Huang G, Xie J, Li T, Zhang P.",Int Arch Occup Environ Health. 2021 Oct,,,,,,,
